student_id,week_number,video_watch_time_minutes,quiz_attempts,quiz_score,assignment_submission_count,assignment_late_count,coding_assignment_submissions,coding_success_rate,discussion_forum_posts,total_time_spent_minutes,engagement_category
187,11,34.9,1,67.8,1,0,2,0.78,1,266.9,moderate_engagement
187,12,74.3,3,66.4,2,2,1,0.69,0,230.2,moderate_engagement
188,1,110.9,2,72.3,3,0,1,0.49,0,82.6,moderate_engagement
188,2,67.5,1,87.2,3,1,1,0.69,0,224.8,moderate_engagement
188,3,67.8,2,67.2,1,0,2,0.74,4,192.2,moderate_engagement
188,4,63.3,2,66.4,1,1,2,0.5,4,226.1,moderate_engagement
188,5,34.6,3,65.3,2,1,1,0.58,4,138.2,moderate_engagement
188,6,60.0,2,59.2,3,2,1,0.49,0,249.6,moderate_engagement
188,7,70.4,3,54.2,2,2,2,0.43,2,257.6,moderate_engagement
188,8,66.6,3,66.1,1,0,1,0.5,1,219.2,moderate_engagement
188,9,86.8,2,57.6,2,1,2,0.91,2,221.4,moderate_engagement
188,10,77.1,3,65.7,1,0,2,0.69,1,143.1,moderate_engagement
188,11,82.5,1,65.4,1,1,1,0.65,0,245.0,moderate_engagement
188,12,65.5,1,76.9,3,1,2,0.4,4,199.0,moderate_engagement
189,1,65.6,2,73.0,3,1,1,0.57,3,119.7,moderate_engagement
189,2,67.6,2,54.7,1,0,1,0.72,4,139.8,moderate_engagement
189,3,66.6,3,76.0,2,0,2,0.72,0,209.6,moderate_engagement
189,4,69.7,1,54.3,1,2,1,0.6,3,200.6,moderate_engagement
189,5,53.9,1,72.0,3,1,2,0.79,2,184.3,moderate_engagement
189,6,96.4,1,73.1,2,1,2,0.55,0,139.2,moderate_engagement
189,7,63.9,2,71.7,2,0,1,0.46,0,122.3,moderate_engagement
189,8,77.2,2,89.2,2,0,2,0.55,1,151.6,moderate_engagement
189,9,49.4,1,67.1,2,1,2,0.65,3,167.4,moderate_engagement
189,10,82.8,2,55.9,2,0,1,0.54,0,220.5,moderate_engagement
189,11,87.7,1,65.4,3,1,2,0.69,2,194.8,moderate_engagement
189,12,56.1,3,87.8,2,0,2,0.58,4,219.4,moderate_engagement
190,1,81.3,1,85.3,3,0,2,0.73,1,124.7,moderate_engagement
190,2,64.0,1,50.9,1,0,2,0.65,1,184.7,moderate_engagement
190,3,56.6,2,100.0,2,1,2,0.54,2,185.9,moderate_engagement
190,4,106.7,1,47.3,1,0,2,0.67,3,241.6,moderate_engagement
190,5,87.2,2,47.7,2,2,1,0.75,2,194.4,moderate_engagement
190,6,56.3,2,60.7,2,1,1,0.52,2,174.6,moderate_engagement
190,7,17.7,2,64.7,2,2,2,0.67,2,133.4,moderate_engagement
190,8,81.6,1,66.8,1,1,1,0.54,0,225.0,moderate_engagement
190,9,70.9,1,75.9,1,1,1,0.65,2,227.0,moderate_engagement
190,10,92.2,2,85.1,3,0,1,0.63,2,220.2,moderate_engagement
190,11,82.8,1,49.6,3,2,2,0.43,1,211.7,moderate_engagement
190,12,87.7,1,48.8,1,1,1,0.76,2,169.8,moderate_engagement
191,1,79.5,2,49.5,3,0,1,0.56,2,127.7,moderate_engagement
191,2,72.0,2,75.8,1,2,2,0.72,2,162.1,moderate_engagement
191,3,58.3,1,57.2,1,0,1,0.55,4,181.4,moderate_engagement
191,4,93.6,2,59.1,2,0,1,0.57,2,57.5,moderate_engagement
191,5,81.7,1,91.1,1,0,2,0.45,2,200.1,moderate_engagement
191,6,64.7,3,58.1,3,0,2,0.76,1,145.4,moderate_engagement
191,7,51.5,1,68.4,3,1,2,0.57,3,223.1,moderate_engagement
191,8,79.2,1,59.7,1,0,1,0.56,1,229.2,moderate_engagement
191,9,49.1,2,53.0,2,2,2,0.46,4,164.9,moderate_engagement
191,10,83.7,1,57.9,1,0,2,0.54,3,230.0,moderate_engagement
191,11,43.1,2,73.7,3,1,1,0.75,1,181.4,moderate_engagement
191,12,85.1,3,67.0,2,2,1,0.4,1,236.6,moderate_engagement
192,1,88.2,3,74.6,3,0,1,0.61,6,273.8,dropoff_behavior
192,2,53.3,2,72.7,2,3,3,0.66,4,204.7,dropoff_behavior
192,3,84.1,4,39.9,1,2,1,0.59,1,147.3,dropoff_behavior
192,4,60.3,1,47.5,2,2,1,0.45,3,156.4,dropoff_behavior
192,5,50.6,0,27.6,1,1,1,0.41,0,83.1,dropoff_behavior
192,6,20.4,3,49.2,1,2,1,0.11,0,72.0,dropoff_behavior
192,7,19.9,0,25.8,1,3,0,0.21,3,58.8,dropoff_behavior
192,8,37.3,0,11.5,0,3,0,0.11,0,65.7,dropoff_behavior
192,9,18.9,0,9.9,0,2,0,0.0,0,32.2,dropoff_behavior
192,10,0.0,0,16.8,0,1,2,0.0,0,17.7,dropoff_behavior
192,11,0.0,0,2.2,0,1,0,0.0,0,38.2,dropoff_behavior
192,12,29.1,0,0.0,0,1,0,0.02,0,59.6,dropoff_behavior
193,1,108.8,5,90.4,4,0,2,0.83,4,266.6,high_engagement
193,2,98.7,6,81.6,4,0,3,0.75,8,321.1,high_engagement
193,3,111.5,5,67.7,3,0,3,0.88,4,350.6,high_engagement
193,4,124.4,6,97.2,5,0,3,0.84,4,331.9,high_engagement
193,5,103.9,6,72.4,4,0,2,0.8,4,267.5,high_engagement
193,6,103.4,3,90.3,3,0,3,0.87,3,315.6,high_engagement
193,7,140.0,5,94.1,3,0,2,0.69,4,281.5,high_engagement
193,8,136.5,4,63.6,4,0,2,0.87,5,328.0,high_engagement
193,9,127.4,4,82.6,3,0,2,0.9,7,281.8,high_engagement
193,10,125.4,5,95.3,5,0,3,0.93,6,273.3,high_engagement
193,11,119.2,6,94.2,4,0,3,0.8,8,328.5,high_engagement
193,12,143.5,4,90.4,5,0,2,0.92,6,295.6,high_engagement
194,1,82.8,0,67.3,1,1,3,0.79,3,208.1,dropoff_behavior
194,2,69.2,2,71.4,4,1,2,0.53,3,215.2,dropoff_behavior
194,3,84.6,2,56.2,1,3,0,0.49,0,227.1,dropoff_behavior
194,4,54.7,1,39.6,2,1,1,0.44,5,163.7,dropoff_behavior
194,5,37.9,4,38.3,0,1,1,0.52,1,134.1,dropoff_behavior
194,6,40.8,0,34.8,2,2,0,0.43,0,68.6,dropoff_behavior
194,7,17.9,1,22.8,0,3,2,0.27,1,136.8,dropoff_behavior
194,8,32.3,1,8.2,0,1,1,0.13,0,5.3,dropoff_behavior
194,9,10.7,1,18.8,0,2,0,0.1,0,0.0,dropoff_behavior
194,10,13.0,0,4.4,0,3,1,0.0,1,43.9,dropoff_behavior
194,11,5.2,0,6.2,0,2,0,0.0,0,23.8,dropoff_behavior
194,12,2.5,0,6.2,1,3,0,0.03,1,41.5,dropoff_behavior
195,1,76.5,3,78.3,1,0,2,0.66,3,89.1,moderate_engagement
195,2,64.6,3,57.0,1,0,1,0.77,4,156.8,moderate_engagement
195,3,68.0,3,61.8,2,1,2,0.67,1,213.6,moderate_engagement
195,4,87.0,2,72.2,1,0,1,0.57,0,170.1,moderate_engagement
195,5,67.8,1,77.4,2,0,1,0.47,2,203.4,moderate_engagement
195,6,66.6,2,67.0,1,0,2,0.5,1,140.0,moderate_engagement
195,7,111.0,3,60.7,3,1,1,0.36,0,184.9,moderate_engagement
195,8,60.0,1,54.1,2,2,2,0.49,3,255.0,moderate_engagement
195,9,85.9,1,66.5,3,0,1,0.49,4,94.7,moderate_engagement
195,10,79.8,3,64.2,3,0,1,0.4,4,197.2,moderate_engagement
195,11,67.9,2,68.0,3,0,1,0.58,4,249.6,moderate_engagement
195,12,76.8,3,63.6,1,0,2,0.77,4,54.1,moderate_engagement
196,1,70.0,1,69.2,3,1,2,0.51,3,252.6,moderate_engagement
196,2,78.3,2,61.1,1,1,1,0.82,1,208.5,moderate_engagement
196,3,76.8,1,69.5,3,1,1,0.6,3,265.0,moderate_engagement
196,4,46.6,3,48.5,1,0,2,0.59,2,136.7,moderate_engagement
196,5,73.2,2,80.4,3,0,2,0.59,1,151.7,moderate_engagement
196,6,55.3,1,39.5,1,0,2,0.7,4,234.2,moderate_engagement
196,7,70.1,3,60.2,2,0,1,0.41,0,228.4,moderate_engagement
196,8,98.9,3,52.7,1,1,2,0.65,4,143.7,moderate_engagement
196,9,69.7,1,52.1,2,0,2,0.59,3,174.2,moderate_engagement
196,10,84.3,2,60.1,1,1,2,0.6,1,235.9,moderate_engagement
196,11,83.1,3,45.7,1,0,2,0.55,4,113.4,moderate_engagement
196,12,77.7,2,41.1,2,0,1,0.53,0,211.5,moderate_engagement
197,1,121.7,6,87.5,5,0,3,0.83,9,328.6,high_engagement
197,2,135.4,4,84.3,4,0,2,0.8,7,312.2,high_engagement
197,3,120.5,5,93.7,3,0,4,0.77,5,292.1,high_engagement
197,4,127.3,3,83.4,5,1,2,0.82,9,240.9,high_engagement
197,5,135.6,4,85.0,3,0,4,0.76,8,281.1,high_engagement
197,6,121.3,4,83.4,5,0,3,0.82,3,271.0,high_engagement
197,7,107.5,5,100.0,5,0,4,0.77,4,300.7,high_engagement
197,8,156.4,6,84.4,3,0,4,0.84,6,318.6,high_engagement
197,9,104.4,6,91.2,5,1,3,0.79,6,207.5,high_engagement
197,10,137.8,4,99.5,5,0,3,0.88,6,314.1,high_engagement
197,11,136.7,5,89.0,5,0,4,0.66,4,315.2,high_engagement
197,12,109.6,3,77.5,4,1,3,0.88,6,391.6,high_engagement
198,1,51.7,1,69.9,1,0,1,0.59,1,184.0,moderate_engagement
198,2,86.7,2,62.4,2,2,1,0.88,3,164.4,moderate_engagement
198,3,53.4,2,86.4,3,1,2,0.64,4,171.2,moderate_engagement
198,4,47.2,1,51.3,1,0,2,0.62,1,244.1,moderate_engagement
198,5,81.1,2,48.0,1,1,2,0.59,1,154.7,moderate_engagement
198,6,59.2,1,76.2,3,0,2,0.71,3,209.8,moderate_engagement
198,7,82.9,3,65.9,1,0,1,0.7,0,140.9,moderate_engagement
198,8,24.5,1,34.7,2,1,2,0.58,0,202.8,moderate_engagement
198,9,90.7,1,59.7,1,0,2,0.52,1,238.3,moderate_engagement
198,10,41.1,2,65.5,1,0,2,0.59,1,188.2,moderate_engagement
198,11,75.9,3,54.0,2,2,2,0.61,2,207.5,moderate_engagement
198,12,54.9,1,54.7,2,2,2,0.76,4,96.4,moderate_engagement
199,1,96.3,3,77.1,1,2,3,0.52,5,263.1,dropoff_behavior
199,2,89.6,1,45.3,3,3,2,0.66,4,178.5,dropoff_behavior
199,3,74.2,2,58.3,3,0,1,0.67,5,175.8,dropoff_behavior
199,4,92.7,1,44.4,2,2,0,0.48,4,178.2,dropoff_behavior
199,5,41.4,1,27.6,1,0,2,0.46,1,120.3,dropoff_behavior
199,6,13.2,1,14.7,0,1,1,0.27,0,63.2,dropoff_behavior
199,7,26.4,0,19.3,2,3,0,0.16,0,90.2,dropoff_behavior
199,8,18.4,0,0.0,0,3,1,0.1,0,31.2,dropoff_behavior
199,9,37.1,0,2.2,0,3,0,0.03,0,22.1,dropoff_behavior
199,10,10.4,0,0.0,0,2,0,0.02,1,0.4,dropoff_behavior
199,11,20.3,0,14.3,1,3,0,0.12,0,34.6,dropoff_behavior
199,12,10.0,0,7.5,0,1,0,0.06,0,8.1,dropoff_behavior
200,1,56.9,3,66.1,2,0,1,0.63,4,232.8,moderate_engagement
200,2,99.5,3,59.1,3,1,2,0.71,1,210.1,moderate_engagement
200,3,44.2,3,48.0,3,2,2,0.55,3,216.6,moderate_engagement
200,4,78.9,1,75.5,1,0,2,0.66,1,130.5,moderate_engagement
200,5,52.4,3,63.4,3,1,2,0.58,4,246.0,moderate_engagement
200,6,92.9,3,60.9,1,0,1,0.47,0,145.2,moderate_engagement
200,7,61.7,2,60.3,2,1,1,0.41,0,192.2,moderate_engagement
200,8,43.0,1,54.9,2,2,2,0.6,4,217.8,moderate_engagement
200,9,64.7,3,76.4,3,0,1,0.48,3,190.5,moderate_engagement
200,10,42.6,2,64.9,3,1,1,0.6,1,147.5,moderate_engagement
200,11,83.0,2,73.2,1,0,2,0.57,2,159.5,moderate_engagement
200,12,48.1,1,50.3,3,0,2,0.7,2,229.0,moderate_engagement
